system_id,NAME,city_code,city_name,country_code,long_desc,latitude,longitude,rating,address,main_image
OT000085717,"Grand Continental Kuantan",69203,Kuantan,119,"Be our guest at Hotel Grand Continental Kuantan and discover the consummate abode for corporate travellers and holidaymakers in Kuantan City, Malaysia. Part of the renowned Grand Hotels International, this first-rate urban retreat at the heart of a vibrant locale is designed for your delight.

Choosing to stay in our accommodation, which boasts inexpensive rates, means not settling for less than what you need. Here, transient guests can pick a deluxe room, while long-staying tourists and families can opt for a 2- or 3-bedroom apartment. Apart from presenting well-appointed lodgings, the hotel also promises utmost convenience and pleasure by affording a slew of premium facilities. These include 6 fully equipped function rooms, meeting facilities, banqueting and events services, a coffee shop, Chinese restaurant, and swimming pool.",3.8130549,103.3299963,3.0,"Jalan Gambut, Sri Dagangan Bussiness Centre, 25000 Kuantan, Malaysia",1533613005_main_buildingjpg
OT000088097,"Ascott Kuala Lumpur",69192,"Kuala lumpur",119,"The residence is ideally located in the central business district adjacent to the famous Petronas Twin Towers. The trains are a few minutes walk away giving immediate access to offices, shopping and entertainment venues. Taxis are also available for destinations throughout the city.",3.154721,101.710471,5.0,"No 9, Jalan Pinang, 50450 Kuala Lumpur, Malaysia.",1488329665_main_1Facadejpg
OT000095243,"Hotel Maya Kuala Lumpur",69192,"Kuala lumpur",119,"Maya Kuala Lumpur Hotel is the  boutique urban resort  in Kuala Lumpur. Experience the newly refurbished 5 star hotel, its spacious rooms, inspiring spa and trendy food and beverage outlets. The resort type environment sets a unique yet pleasant stay experience. This is an epitome of class with a twist of nature.",3.159021,101.707906,5.0,"138, Jalan Ampang, 50450 Kuala Lumpur, Malaysia",1488157649_main_5Facadejpg
OT000106401,"Concorde Shah Alam",69199,"Shah alam",119,"This award winning hotel is nestled in the heart of Selangor, with a privileged view of the spectacular Blue Mosque. A 45 minute drive to the Kuala Lumpur International Airport, its strategic location allows easy access to Petaling Jaya and Kuala Lumpur. The Shah Alam Stadium, Sunway Lagoon Theme Park and the exclusive Sultan Abdul Aziz Shah Golf Resort are only 10 minutes away. Rooms are equipped with air conditioning, mini bar, color TV with satellite channels NHK, ESPN, BBC, CNBC Asia, MTV, Cinemax, Discovery Channel, AXN, Star Sports, Kirana, Disney Channel and Hallmark channel, private bath and shower, telephone with IDD service and broadband connection.",3.0842122,101.5246542,4.0,"3 Jalan Tengku Ampuan Zabedah C9/C, 40100 Shah Alam, 
Selangor Darul Ehsan, Malaysia",1487899780_main_8Facadejpg
OT000227220,"De La Ferns",119_15834-XKL_2442,"Cameron highlands",119,"Named after the luxuriant fern that proliferates in the highlands, Hotel De La Ferns is ideally located between Tanah Rata and Brinchang. Just 3 minutes drive from Tanah Rata, the English Tudor architecture offers a typically English ambiance in a cool setting.
This boutique resort in Cameron Highlands features 75 well-designed rooms consists of configurations that come in Single, Double, Twin and even Queensize Twin rooms. There are ample Junior and Family suites that are decorated with unique &#039;Japanese style&#039; sliding doors.",4.481318000000001,101.37710760000004,3.0,"Batu 39 Jalan Besar, 39000 Tanah Rata, Cameron Highlands",1498807240_main_Facadejpg
OT000261080,"Domitys Bangsar Kuala Lumpur",69192,"Kuala lumpur",119,"Domitys Bangsar apartments have been thoughtfully designed for the needs of our senior clientele where an active lifestyle can be led, whilst having peace of mind knowing that their logistical and basic healthcare requirements are taken care of.
Domitys Bangsar is a spacious, serviced residence that has been carefully designed for the safety and comfort of its guests. As per all Domitys residences around the world, we offer extensive leisure services where residents can remain active through daily activities and interactions with their community.
Exclusively dedicated to offering homely, spacious, and secure apartments for senior living, Domitys Bangsar is located in the heart of picturesque Kuala Lumpur. The sanctuary is designed to create the ideal environment for the elderly to cherish their golden years with freedom.",3.1336113,101.660661,3.0,"No 136 Jalan Ara, Bangsar, Wilayah Persekutuan, Kuala Lumpur","1722270113_main_main bangsar.jpg"
OT000277877,"Travelodge Kuala Lumpur City Centre",69192,"Kuala lumpur",119,"With affordable rates, comfort, and attentive service, Travelodge City Centre promises you a pleasant and memorable stay. The hotel has been recently upgraded and renovated in December 2018. Its convenient location allows you to immerse yourself into the sights, sounds and splendour of Chinatown and Kuala Lumpur City Centre.",28.63789,77.09461,3.0,"No. 7, Jalan Hang Kasturi, City Centre, 50050 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur","1686019698_main_10. Hotel Facade.jpg"
OT000300534,"E & O Residences Kuala Lumpur",69192,"Kuala lumpur",119,"The E&O Residences Kuala Lumpur consists of 200 exclusive and stylishly appointed units designed to meet the discerning needs of today&rsquo;s business executives and expatriates. E&O Residences is part of the E&O Group, the company behind the luxury heritage E&O Hotel of Penang, Malaysia. While it is an iconic address that balances the warmth and personal service of a hotel with the space and comfort of an apartment, what truly sets E&O Residences apart from other similar establishments is the immaculate attention to detail and personal care afforded by the E&O&rsquo;s legendary hospitality. During their stays, guests will enjoy all the comforts and amenities of a home, along with an extensive range of business and recreational facilities.",3.1522964,101.7078816,5.0,"No. 1, Jalan Tengah, Off Jalan Sultan Ismail, 50450 Kuala Lumpur, Malaysia",1488848167_main_3Facadejpg
OT000417784,"Ascott Sentral Kuala Lumpur",69192,"Kuala lumpur",119,"This elegantly designed property offers 157 luxurious apartments from studio to two bedroom units and even three bedroom penthouses . The floor-to ceiling windows in each apartment offer breath taking views of this metropolitan city, creating a perfect getaway within the comfort and privacy of your apartment after a day of shopping or business.",3.130835,101.685233,5.0,"No. 211, Jalan Tun Sambanthan KL Sentral, 50470 Kuala Lumpur, Malaysia.",1488329810_main_5Facadejpg
OT000419776,"Citadines DPulze Cyberjaya",119_21804_8899,Cyberjaya,119,"Citadines DPulze Cyberjaya is part of an integrated commercial and lifestyle development strategically located in the heart of Malaysia&rsquo;s Multimedia Super Corridor. Major expressways provide convenient access to the city centres of Kuala Lumpur and Putrajaya, the Sepang International Circuit and leading educational institutions. The world of global travel - via the Kuala Lumpur International Airport - is just 20 minutes away from the KLIA Express Putrajaya Station.  Citadines DPulze Cyberjaya offers a choice of studio, one and two-bedroom apartments to suit your individual lifestyle. Ideal for long or short term stays, each of the 203 units is designed with separate living and dining areas to provide you with ample space to live, work and entertain. Enjoy the ease and comfort of our modern serviced residences that feature a fully-equipped kitchen, wireless internet access, individual air-conditioning thermostats and a home entertainment system.  At Citadines, you have the freedom to live the life you want by choosing from a range of services and amenities that best complements your lifestyle. Get a workout in the fitness corner, chill at the pool or relax at the mini park located just next to the residence. You will also appreciate round-the-clock reception and security, business support services and recreational activities. Our friendly staff will be delighted to share their local knowledge to help you settle in quickly and integrate with the local culture.",2.92208,101.651085,4.0,"Lingkaran Cyber Point Timur, Cyber 12, 63000 Cyberjaya",1488529906_main_1Facadejpg
OT000532375,"The St. Regis Langkawi",119_5716-LGK_1007,Langkawi,119,"The St. Regis Langkawi is nestled on the southern tip of Langkawi, the first UNESCO Global Geopark designated in Southeast Asia. Situated on an exclusive cove, our discreet address overlooks a sparkling white-sand beach, swaying palm trees, and the glistening turquoise Andaman Sea. Langkawi International Airport (LGK) can be reached by car in 30 minutes. Our intimate resort offers the ideal departure point for exploring the Jewel of Kedah. On the archipelagos largest island, picturesque villages, paddy fields, craggy mountain peaks, and lush tropical jungles filled with remarkable caves and waterfalls contribute to Langkawis dramatic natural beauty. The translucent waters also invite guests to charter a yacht or sailboat to enjoy isolated islands, and endless ocean activities include fishing, snorkeling, diving, sunset cruises, and more. A breathtaking excursion to the renowned Pulau Payar Marine Park yields sheltered waters teeming with marine life.",6.2961675,99.86257369999998,5.0,"Jalan Pantai Beringin, Langkawi, 07000, Malaysia",1491813446_main_stMainPooljpg
OT000545572,"Mangala Resort & Spa",69203,Kuantan,119,"Mangala Resort & Spa has been designed around the needs of travellers who seek for finest hospitality facilities, services and experiences. Being a boutique resort staff offer personalised and professional services and a unique range of activities and facilities.",3.7279843,103.1144548,5.0,"Lebuhraya Tun Razak, 26300 Kuantan, Pahang Darul Makmur, Malaysia",1503549763_main_7jpg
OT000545902,"Somerset Medini Iskandar Puteri",69195,"Johor bahru",119,"Somerset Medini Nusajaya — a sustainable city planned, designed and intended as a city where the social and community areas plus intrinsic needs such as safety and security, transportation, convenience and enriched lifestyle are part and parcel of an integrated master plan.
In addition, international travel is also a breeze as the Senai International Airport is 25 minutes away while the Malaysia- Singapore Second Link is approximately a 15-minute drive away making visit to Singapore an almost painless exercise. The 33-storey Somerset Medini Nusajaya housing 310 units are exclusive yet inviting. From the exterior facade to the interior and its facilities, the residence marries contemporary with the comfort and familiarity of home to give occupants a space reminiscence of a home away from home. Offering expatriates and travellers a choice of studios, one-, two- and three-bedroom apartments, a fully equipped kitchen, separate living, work and sleeping areas, en-suite bathroom and other modern amenities greets occupants.",1.427799,103.634788,4.0,"Lot 5, Jalan Medini Utara 4, Medini lskandar Malaysia, lskandar Puteri",1491904296_main_srmalaysianusajayasommediniswimmingpoolnighthrid2423401600x1000jpg
OT000638805,"Cosmo Hotel Kuala Lumpur",69192,"Kuala lumpur",119,"A mid scale contemporary hotel,Hotel Cosmo Kuala Lumpur features 347 guestrooms and suites .5 meeting rooms,state of the art gymansium deli counter and all day dining outlet as well as starbucks coffee to cater for both business and leisure travellers. Located in heart of kuala lumpur and within a mere 2 minute walk to masjid jamek LRT interchange station.the hotel is ideal for both business travellers and leisure seekers.Apart from the financial institution surrounding ,other nearby places of interest include touristic and historical landmarks of Sultan Abdul Samad Building,Merdeka Square,Cenral market,China Town(Petaling Street) and Little India to name a few.",3.1481362,101.6966384,3.0,"13-15 Leboh Ampang, 50050 Kuala Lumpur, Malaysia",1593499487_main_cosmo-facade-1-enlarge.jpg
OT000645163,"The Ritz-Carlton Langkawi",119_5716-LGK_1007,Langkawi,119,"Fringed by lush rainforests and lapped by the clear-blue Andaman Sea, the Malaysian island of Langkawi has a new addition to its landscape: The Ritz-Carlton, Langkawi. The oceanfront resort blends beautifully with its surroundings and was designed to reflect a traditional kampong village with 90 guest rooms and 30 villas, three swimming pools, a locally inspired spa, international restaurants and three meeting and wedding venues. A private cove and beach offer direct access to the island&rsquo;s famed diving sites.

Dear Valued Business Partners,

The Ritz-Carlton, Langkawi
~ Hotel Opening Is Delayed ~

The Resort wishes to inform that the opening of the long-awaited The Ritz-Carlton Langkawi has been delayed to 1st October 2017
and greatly regret that on this occasion we fall short of our goal.
",6.3592772,99.6957886,5.0,"Jalan Pantai Kok, Langkawi 07000, Malaysia",1503980972_main_RCLANGK00023jpg
